id,RId,Text,Rating
_k1Dc0ah4ijIXL8aLT9Zag,4w9IsNdDwsE8jTDhyLkV4g,"I have never been to this restaurant, but it was our only option (not our first but the only one nearby that was open) for a late night snack. 
Now, I know...",5.0
QgLBYDNHkj7Ju0Pcy7Tp5Q,siJJgjandolAPSwKMCqdHg,Came for dinner last night! They did a great job spreading the tables out due to Covid. Our waitress was super nice and our dinner was delicious! If you're...,5.0
QgLBYDNHkj7Ju0Pcy7Tp5Q,6wdd5siOZi0p3FD_a4EXrA,"five facts:
They have a premiere spot on 16th w/ glass windows.
They have big screens to watch the game
Sleek white marble top and cool decor
They have a...",5.0
QgLBYDNHkj7Ju0Pcy7Tp5Q,g--7CkuBWyis5QBMd_iAjg,"Giving this bar 3 stars as it was pretty standard. Got there and the bartender and barhand were very nice, but they didn't have the beer selection I was...",3.0
E4HzQMzTSWlRjc8_DCnOYg,JTNPEoakIGllzVNEJMqBGw,"What a cute, swanky bar. Stumbled in to listen to live music Thursday afternoon and enjoyed some delicious wine with my buddy. Harriet, our bartender, was a...",5.0
E4HzQMzTSWlRjc8_DCnOYg,lZA5mpeYOE-D6sFKY-N3HA,"Holding down the ""V"" in the fabled collection of L.O.V.E.R. Restaurants in Denver is Vital Root, which serves casual vegetarian fare along with wine and...",5.0
E4HzQMzTSWlRjc8_DCnOYg,jFfLzAiB1sSRhqUzsG_yYA,"Cool ambiance, nice servers, and surprisingly good food at a reasonable price. I'm not vegan, I'll just put that out there - look at all my bbq pics and my...",5.0
Z7nazPnqUFxxdsgDIYNbng,hx4lprjC2QA4VvsZZsXLhA,"One of my go-to's for 'healthy' take out, but you still feel like you're indulging. I love all of the salads and usually top with tofu. The Korean BBQ wings...",5.0
Z7nazPnqUFxxdsgDIYNbng,LKByp1HKul0q5TdZ5UQhdA,Last night was my second night ever at Sputnik.. the first time was while I was visiting Denver (pre-covid). Last night (during Covid) we went to celebrate...,5.0
Z7nazPnqUFxxdsgDIYNbng,1bOqRq3pzcPmdIFS3mZbkw,I just ordered a banh mi sandwich from Sputnik and when I got home I opened my order to find ONE slice of vegan ham in between the now empty bun. I called...,1.0
BQ8qsxGISypo1XddL2GT0Q,MvArJgKkswgLesGiKpy2kQ,This is one of the few places I miss after moving out of Denver. The vegan food is great! They offer options for meat eaters too so this was a nice place to...,5.0
BQ8qsxGISypo1XddL2GT0Q,SUMX6_kZ6jZX5U6oOTEYSA,"Friends of ours (Brandon & Jeannette) that share our preferences for exceptional wine, food & service introduced us to this new little gem in Broomfield....",5.0
BQ8qsxGISypo1XddL2GT0Q,dtQcpMuQBFReIXeGSseLaQ,"I am so happy to see this neighborhood gem has made it through 2020, and after my experience tonight, I see why. I ordered take out for the first time...",5.0
ktRKlmz0WMENuLJ6yYlYEQ,fTEao3kusAnDVo4rkROrwg,Wow! Great wine selection for an affordable price! Food is amazing and the owner is personable and friendly! They survived through COVID even with an...,5.0
ktRKlmz0WMENuLJ6yYlYEQ,Uv4KUZhBsqWGj6QcWHKTqA,Nice sports bar. Really good food. I had a chicken sandwich which I had to take off the bread to eat. The onion rings are very good. My son had the fish and...,4.0
ktRKlmz0WMENuLJ6yYlYEQ,IyRiuBvwHI1mLV8Bpq_wSQ,"It's a sports bar and for the most part you get exactly what you think you're going to get here.  But let me tell you guys, they have THE BEST FRIED CHICKEN...",4.0
1QYGDOOK7j6kXYOi1uHHxw,Ryuug_81QgtNdl5yFAbcbw,Scooters has amazing hot chicken wings! They provided a lot of sauce. And you can tell the sauce is fresh. We also got 2 drinks. My boyfriend ordered a...,5.0
1QYGDOOK7j6kXYOi1uHHxw,ALVQgdPjbDFOD8ppyDbemg,We love Panzano and we were willing to wait a few hours to have some! One downside of COVID is that Panzano now has limited tables and seating capacity...,5.0
1QYGDOOK7j6kXYOi1uHHxw,Td214Eax6XcHjZWsrEERNA,Amazing food that melts in your mouth. Wonderful service that helped guide us to places around the city. Fabulous drinks that made me feel good and was...,5.0
aP1LydPy6dBi3GWkudKGjA,n6HnzXPDgXszVEiVPQRh_g,During covid they have a limited menu- yet it was still amazing. We enjoyed the crispy brussle sprouts for an app. The sliced apples on top with the...,5.0
aP1LydPy6dBi3GWkudKGjA,pTgWRF0TgU2v_YTvfX-Org,"A burger-centric bar with lots of seating, a full bar, and a burger menu that ranges from simple to creative. 

Ordered a build-your-own and did the double...",5.0
aP1LydPy6dBi3GWkudKGjA,SJzbG4A0gravnwEl0FIouw,"I really love this place in the highlands. Covid friendly, and their wings were delicious. We also got the burgers and sweeet potato and regular fries which...",5.0
YCgXebQmAO80I3FdSapKwg,Av0u_a1mMZHkG-Cp7M7sCA,"I've never once even thought about punching my mother in the mouth, but for a bowl of your cheddar broccoli soup I would punch my mother right now. If GOD...",5.0
YCgXebQmAO80I3FdSapKwg,MFNL2x4ypK-leqchyfa_Hw,"Since our son moved to Denver a year ago this is our go to place to stay!!!!!  Absolutely love everything about the Source- rooms are spacious, comfortable,...",5.0
YCgXebQmAO80I3FdSapKwg,nVYQ_lNB-albLQiUhMeOCQ,"One stop food courts point for you to enjoy a great variety of food and local delicacies, quite reasonable, and most of them are yummy because of their...",4.0
pnY1m8aBusUCqgD1rUcLyw,_bDTT7kdCCsNo4t01mGcrQ,"The Source is cool, and a great addition to the area.

First off, we have to give them props because The Source was the first major development in this...",5.0
pnY1m8aBusUCqgD1rUcLyw,8FoVs3HPPPWAwew9IWMyWg,Came here for my birthday last summer. Really quick wait times even with covid. Delicious recommendations from staff who were very kind. The only downside...,5.0
pnY1m8aBusUCqgD1rUcLyw,3lZDFpBomPYIJDlrqAOnNA,I can't believe this is the menu in this place. I was here 8 months ago and they had a real menu. We had our drinks in our plastic cups the crunchy fries...,1.0
3c33ZacI9l5g6c3OCADMaw,hn8mZyhC5lbvdadEVNtDzw,Went to Pepsi Center for a concert and stopped by here after for a drink. Service was not friendly nor rude just very impersonal and direct to the point...,3.0
3c33ZacI9l5g6c3OCADMaw,MEHxyBWZ6vLNYSOSeauSOQ,"I love the tequila selection here, and they do all of it at a reasonable price, below most places that rip you off.  They're good at cleaning everything...",5.0
3c33ZacI9l5g6c3OCADMaw,CbuRZY7xhlH_gTfFhUcpJw,"Great set up with garage door walls making the COVID experience enjoyable. Incredible food & service, we had Nicolas as a server and he made it such a good...",5.0
L-HBWYs69Rb992elIwUsCw,w6bDs1IlCS7j9PQXcl6-tQ,"When we were locked down on March 16, 2020, the owner of this super cool, yummy Mexican restaurant offered the community free meals. What a big heart. Now...",4.0
L-HBWYs69Rb992elIwUsCw,ZKtuwhH2x9cOlUGEBXdK-g,"Really fast service for food and drinks.  Just what you need when a flight is impending.   I tried a Tuscan margarita and margherita pizza. Both good, but...",5.0
L-HBWYs69Rb992elIwUsCw,4rXuL_VvW3cnj9220hn-mA,"Ordered Mac&Cheese and Turkey Club while waiting for my flight.

Pros:
- Mac & cheese was super creamy and flavorful
- super quick (under 15 min)
-...",4.0
QllMTki7YCip2IWvFeDM3g,6lUdWGNWl9ypQYZjuxKe7w,"I'm always willing to try something new, and here, there was a Manhattan that I probably would not order again.  The server was up front with me that I...",4.0
QllMTki7YCip2IWvFeDM3g,-ezAO0b_zqBTlWcd-1tOnw,"One of the best places that Denver has. Don't judge the burger based on the picture. Though the food was shaken out of place, it was still mouth watering...",5.0
QllMTki7YCip2IWvFeDM3g,H0vx5R_z4qk8NnkrY2W-nw,"Keeping this one short and sweet. 
Chicken = Amazing. 
Beer = Mexican Radio. 
Seating = Limited during Covid.",5.0
MO6EBqn_1GENnKKo5_g7jw,FtMvbyd2eLjIoQwab4V9HA,We found this place while walking around the union station Christmas lights & love how they've accommodated for both the weather & covid policies. Dining...,5.0
MO6EBqn_1GENnKKo5_g7jw,rXPHAFSjb8XtQitW06S80Q,"I love a non-pretentious place that is welcoming and come as you are, you're welcome here!
That's the Piper Inn!
I have been here many times in the last...",5.0
MO6EBqn_1GENnKKo5_g7jw,6f_mp7biP-bst2sJi4TREQ,"The Piper Inn is currently offering takeout and delivery! Dine-In options will pick back up once Covid-19 restrictions lift in Colorado.

Wing, Wing,...",5.0
ReirpdoyhR0aon7u334Smg,LXGZsTtpxSNBN-yt-ccYoQ,"Just had take out during the f-in blackout. Wings are great as always!!! Everyone was apprehensive about the fries, but I loved them!!! Y'all keep up the...",4.0
ReirpdoyhR0aon7u334Smg,vRXgDqwecupnN-tTcnBAbg,"Great quick pick-up for some panini sandwiches.

My favorite is the French dip. Delicious au jus. I even dip my chips in the au jus. Grab a cocktail and a...",5.0
ReirpdoyhR0aon7u334Smg,UAKuPVKnYuaolasy_Bi8BQ,"I still am craving the Roast Beef French Dip!! It is very hard to please me when it comes to meat, because I've practiced veganism for a while, and around...",5.0
A9am6KoOTZEgJzbSZi-tHw,LMeY4WJGdYpxOIPvVOrDnQ,I'm pretty obsessed with the atmosphere of Miners Saloon. It's so cozy and unique; I would love to come back here to get some work done in front of the...,4.0
A9am6KoOTZEgJzbSZi-tHw,7wZ-dFiRWGJ4mProudXE9w,"McDonough's Pub is best described by one phrase: dive bar. In fact, after coming here I have to say this might be the epitome of dive bars. 

The Good:
++...",3.0
A9am6KoOTZEgJzbSZi-tHw,_b_LtsKk0wik4wbFb8Amlg,I'm not sure if this is a high point or a low point in my drinking career but I can now officially say that I have waited outside of a bar for the doors to...,4.0
bVj43MmbZBdrMsO9_CTQDA,Da0aRiO3feqLG7Gg5L1yvA,"Five stars is a bit over the top for a dive bar, but McDonough's came through in the clutch two nights in a row.  Labor Day evening, not many places open...",5.0
bVj43MmbZBdrMsO9_CTQDA,hu31fD0G5KXJoFmK2DKQhQ,With social distancing it was a challenge to figure out the restaurants in the Gaylord. We ended up eating here for two dinners and a lunch. The hostesses...,4.0
bVj43MmbZBdrMsO9_CTQDA,W7b6KIOKTE1ZTn_PWLrnRw,We came 1 night for drinks right before last call (1:30 am) and another night for drinks and dinner while staying at the Gaylord Rockies Resort & Convention...,5.0
QEofpiHdQ9WWVsasAlb2Kw,NAaRZB2Pr2NTZCvaOOoxtg,A huge space with even bigger television screens! Holy huge screens Batman....75 inches....I don't think I've ever seen a larger single screen in ... ever!...,4.0
QEofpiHdQ9WWVsasAlb2Kw,MbIMzVPqr8-E-G567aFz6w,"Hoppers is a great bar with lots of space and an attentive staff. Erin was our bartender and was our server in the past and she is friendly, attentive and...",5.0
QEofpiHdQ9WWVsasAlb2Kw,MxfZrrBxMuIvd5F1FoLeGw,Absolutely a horrible experience.  Food was lousy and the prices are outrageous.  When we received our bill it seemed we were dinning in a high end...,1.0
dLRnZutMBNqM6VD7eC7pgA,W4C4I0mpdNumwIFH_4KxJQ,"This place used to be an excellent dive bar pre-COVID. Our group would come in every week after soccer for cheap food, pitchers, and good conversation with...",1.0
dLRnZutMBNqM6VD7eC7pgA,wxJ8B7C3y0r3eWhUFWZgZQ,"Love the Atmosphere, love the food 
Love the beautiful bartenders. 
The kind of place you love to walk in to and hate to leave. The owner always looks out...",5.0
dLRnZutMBNqM6VD7eC7pgA,gmG7J3956JihLmiU_fAlLQ,"It has been ages since I have gone out after work to grab a few drinks with some colleagues- years, easily.  Thankfully, that changed yesterday, and I was...",4.0
2a_ipr2udmXrX5-O3sv9_w,WTnygcrfeIjxMfQepnaiHg,Awesome local bar! The staff is sweet and makes you feel like your in your perfect sports bar/ local dive. Plenty of parking out front. Masks are being worn...,4.0
2a_ipr2udmXrX5-O3sv9_w,ned10mfD2GwAfcrGNM1PDw,"Someone recommended we go here so we checked it out.  They wanted $10 for cover and I wouldn't mind, but it was dead so we ended up not going.  It's the...",1.0
2a_ipr2udmXrX5-O3sv9_w,PxfeSCvUz1vHjQ_33xF9xg,"Most of the pictures on here are from the old location, it is no longer a restaurant. This is probably the only Co club where you'll find a variety of...",5.0
ZS7mFZwEM_Ff_sr2ZzNiQw,Pe0XCCYlXQiaBrnd1iG8Gg,This place is an ok time. A lot of the music isn't very popular. Seating is assigned even if it is empty. There was a room full of people not dancing.,3.0
ZS7mFZwEM_Ff_sr2ZzNiQw,1F10FNIm-LOQcCZQQ7fozg,"This place was so chill. Great atmosphere. Good music. Bomb food. And the owner, Alex even went out his way to greet us & make sure we were good! Definitely...",5.0
ZS7mFZwEM_Ff_sr2ZzNiQw,OAmE65KNe8HqxqbAVkjb0A,"So the tap list is standard big beer, happy hour drinks are cheap and pretty good. Service was good too. Always nice to be at a local place that is exited...",4.0
lCub_rVAKIbuUzB-0FN_Mg,E3AQXV4dv6w6ix4ZfugJJQ,"Why advertise that you have Sunday Brunch if you're not going to have a cook available to make that Sunday brunch?

Given the reviews - a friend and I...",1.0
lCub_rVAKIbuUzB-0FN_Mg,kS7TX_bDqBZj0PXwVPAOCw,"Literally the best food ever. You would never know their food would be so amazing until you try it. Wings, pizza, calzone, Lasagna, beer, cocktails........",5.0
lCub_rVAKIbuUzB-0FN_Mg,k6NepYkDTMuMA9g6VjE8KA,Walter's wings and cheesy bread are great. The people are FANTASTIC! The chocolate chip cookies are deadly delicious. The fact that they took their time to...,5.0
vTXRdx9F9R1Z7fELdzaSmw,ve6wL7JhSQaH67qZT4zM3w,"I just tried this place for the first time and ordered pizza and wings for delivery. 

The pizza was pretty good but the wings are ABSOLUTELY AMAZING. They...",5.0
vTXRdx9F9R1Z7fELdzaSmw,11MeaaS6qMKiQecvMA0PsQ,Fun bar in downtown Denver devoted to all things Ohio! We went here to watch the OSU game on the rooftop and had a blast. Quick bites like chips and salsa...,4.0
vTXRdx9F9R1Z7fELdzaSmw,XBRunSWsnWMGpFusVHjtQQ,We keep going back to this place in hopes that we actually get some service  ...but we don't. The roof top bar is such a great atmosphere! We tried again...,2.0
rAlvTjJxjMHjlDC7VDC9Kg,Qtkm4DYm-Peds46o9726tw,"It's a bears bar. Say no more!! 

Okay you want details right, fine! There's two levels, good vibes and drinks that are expensive. I wanted to give a 5 star...",4.0
rAlvTjJxjMHjlDC7VDC9Kg,bCHPxqgvfhLu-6RfRK65qA,Located at the historical Overland Park Golf Course the Overland Tavern serves up delicious and affordable food. The large windows in the bar and restaurant...,5.0
rAlvTjJxjMHjlDC7VDC9Kg,EmaPL_36KyLdwsDJDUqREQ,Been here a couple times and had a great experience each time. Even with covid happening and being low on staff and resources they do a great job and are...,5.0
wWnBybKYcWsco4nVQ0GqJg,fN6SXTIULID_KFtDaoYSLQ,As we arrived we were met by TIM the manager. He turned us on to a great Beer and Pizza special. The sun in the dog run area was awesome. It was 30F but...,5.0
wWnBybKYcWsco4nVQ0GqJg,Mi4mHIPQhdmiki-PMzyG5g,"I REALLY wanted to like this place. 
Pros. 
Huge patio, huge in side,double story. 
Free pool for humans inside.
Covered picnic tables outside.
Sweet out...",2.0
wWnBybKYcWsco4nVQ0GqJg,-sj_fSaI84xXP6GV81kj-Q,This place is fantastic! If you happen to be in the Baker neighborhood of Denver do yourself a favor and stop by Dougherty's for some delicious whiskey and...,5.0
Defb5T16qauy2rMcmiv7wQ,P3l4HdM8akM1sR7la0uIGQ,"Mark Henderson's record. Put this ape back on the plantation where he belongs 

Administrative Office Of Courts (Wisconsin)
Offense
Mar. 28,...",1.0
Defb5T16qauy2rMcmiv7wQ,N9dEqVli6aDfZLbWo9PlGw,"Doughtery's was a chill spot to hangout for one of our friends birthdays! Unfortunately, I've been sick so I stuck to water. We also didn't try any of the...",4.0
Defb5T16qauy2rMcmiv7wQ,Y500fNw9-uNi8JW16BYnWA,"Went here during COVID and had just their appetizers. We chose the potstickers, wings, and soft pretzel. All were fried and the wings were absolutely to die...",4.0
dG09ted0NbVZGZOmBrFY8w,zf4gBiVKzQ--LAnXbDeFkQ,"Great happy hour and patio (there is even extra seating outside their usual patio for covid). The happy hour snacks are great (the snakebites, yum!) and the...",5.0
dG09ted0NbVZGZOmBrFY8w,xQxZWltRy-BYmAbrEwbKug,"This is a great place.  My go-to place.  Committed owners and staff.  Excellent food and friendly, consistent service.  Awesome bar and interior (when we...",5.0
dG09ted0NbVZGZOmBrFY8w,FAvtDOwbs2zzH5VI1sT8xw,"BEYOND AMAZING AND A MUST WHEN IN DENVER!!
I have never had a sandwich like this before. 
Perfect lunch on a cooler day since the sandwich was served warm....",5.0
6qh3oBBBqYCmAN3pzfZOsQ,RIewSEdaLv7l4gtCViFQ2A,Finally made it to Leven's for lunch today - the search for delicious housemade pastrami in Denver is OVER! The classic pastrami sandwich has everything you...,5.0
6qh3oBBBqYCmAN3pzfZOsQ,tq3Pd2SWnJmWh9bCqmoXNA,"One of my favorite delis in denver!! I have ordered catering from here many times for work office lunches and it's always been incredible. 

I finally made...",5.0
6qh3oBBBqYCmAN3pzfZOsQ,RlVcXd7deBh00TqbcH8gZw,"My husband and I were in town for a wonderful concert in the park at Belmar Park, dinner was a must! After our anniversary month was a bust mommy/daddy...",5.0
DPgTXYcAXgpUqDtNyK8n2A,fhoR-B78eCiK1PbVVu5XUQ,COVID- all employees wearing masks. Tables spaced. Added outdoor seating and took away about 1/2 parking lot. Made arrangements with lot across street to...,5.0
DPgTXYcAXgpUqDtNyK8n2A,yeb2igD-TZXA_q3lDkRZIw,Teller's is awesome!! Dine in and take out service is great and they never miss a beat! We've gone to Teller's at least once a week for the past two years...,5.0
DPgTXYcAXgpUqDtNyK8n2A,4KiNjdXWiroaOrVixbBQiQ,"We stopped by for a quick drink while we waited for reservations nearby. The place is cute, spacious and the staff were extremely cautious and practicing...",4.0
sdUQHlIh3nXwQ6B1gHTPNw,df0bmEvEWbV-JHa-c0hUZQ,"This is one of my favorite places in Denver and I hate to even write this, but we went for Father's Day and nothing was up to par. Service was slack, the...",5.0
sdUQHlIh3nXwQ6B1gHTPNw,nuZJZqmXqWOaztI84v9smA,"Date night w/ hubby and we went early (5:30pm); if you're a foodie, try the exquisite Oak Grilled Green Circle Chicken. As with foodie joints resting on...",5.0
sdUQHlIh3nXwQ6B1gHTPNw,mCB6u86CmNwGsAcfvdxRwA,COVID- all employees wearing masks! Tables distanced. Large patio. QR code instead of menus. Hand sanitizer on tables. Bathroom stalls and sinks...,5.0
FcyalVpVWzOHCYJnQDTLPw,8V0xkVlFdYRbGhXC9AF7pw,"Hands down the best onion rings. This review is years overdue but want to make sure people continue to visit this local spot.
We started coming when they...",5.0
FcyalVpVWzOHCYJnQDTLPw,0F9b333Dp3fFYGVp1NSMPw,"Steve, 
Thank you for addressing our comments. Running a restaurant is always a challenge and more so during Covid. There was enough, really good, that will...",4.0
FcyalVpVWzOHCYJnQDTLPw,Ue_dCrddiZm_VdgrNW8VyQ,When Phil @choloatelabdenver says he's got something new he's cooking in his lab I usually drop everything and head over. I mean he's the friendly...,5.0
VCgdJQ8JrEitd4OsUwdVCQ,IzZvoQc5sjMCW0zbbURWIQ,"My husband and I ate here for our anniversary with all the COVID restrictions and it was still spectacular. The staff are very accommodating, nice tents...",5.0
VCgdJQ8JrEitd4OsUwdVCQ,7wXXAFE7r6C1A9iuwcve7w,"All things yummy at this place!! Chocolates, drinks , coffees & more to go. Seemed reasonably priced and one of THE MOST SANITIZED Restaurants I've seen...",5.0
VCgdJQ8JrEitd4OsUwdVCQ,53slGoBmP6xeGg40UEcfRg,It's our first time eating lunch here! We are from Florida lost in this cold region of Lakewood Colorado finally to enjoy our brazilian stile of food I had...,5.0
ykKUmPCc5IgPgDhkLMHNyw,HkLMpX5SEitwLrUJCmzmZw,Did take out and I was totally impressed by the food here.  Coccinia was the stand out to me - I could eat it warm or cold it don't matter it was so...,4.0
ykKUmPCc5IgPgDhkLMHNyw,9mK8PW3vGicV6Dm_FoXR7A,I so so wanted to be in love with Little Brazil. The aroma in the establishment was incredible. The Feijoada was nice- good flavor. But I really went to try...,2.0
ykKUmPCc5IgPgDhkLMHNyw,U3nPneOUfEZHGp0-mbD4CQ,"An updated review during more strict COVID regulations: Postino 9Co is open for outdoor dining, with plenty of heat lamps to go around. 

I enjoyed lunch...",5.0
Dpw-XhPa_wryAepmDq8qkA,jXAzWNGqXMMqJRp5yISb7g,"First off the ambiance, it looked so amazing. This is definitely a place I want to come and sit for a while when things open full time. Large open area with...",5.0
Dpw-XhPa_wryAepmDq8qkA,4aLBz-YhJgpbxFD6ZICssQ,"Didn't have a problem finding parking and my order was already waiting for me (the online ordering process was pain free). Still I didn't rush to my food, I...",5.0
Dpw-XhPa_wryAepmDq8qkA,R90y_9HbgRTiI_gl8zKrSw,"Fun place, but I feel like they try a little TOO hard to be a Wisconsin bar. Its been 4 months since we visited, but the things we had were ""Wisconsin"" in...",4.0
GLx-pLq2Hvt_lLWIwGdT7A,hoCBf32OBHkWWSzRHgB3bw,Wally's is a smaller bar that is connected to Rhein Haus. You can still order all the beers and food from Rhein Haus but they do have their own menu as...,5.0
GLx-pLq2Hvt_lLWIwGdT7A,lP7SVOEwa0ugzkQq8MaC1w,"Alright, so I am from Wisconsin and when I came here and got a bloody I was a bit disappointed. For a ""loaded"" bloody there is an up charge and this is what...",1.0
GLx-pLq2Hvt_lLWIwGdT7A,CQek3jgsA_OReV_rY4zQKg,Great bar fun place good drinks and food,5.0
aet4cCokBmAlGyjsXrqpiQ,nCWdtokt9czCoxjZbjBrYw,Great little bar with amazing staff.  Took a friend out for his birthday and everyone was amazing.  Best blowjobs in Brighton!  We had an amazing night and...,5.0
aet4cCokBmAlGyjsXrqpiQ,eVZaawPBDetC0DpsEebwlw,Nice neighborhood bar with a great atmosphere. The service started out bad and improved as the night went on. Took over 6 minutes to get a drink at the bar...,3.0
aet4cCokBmAlGyjsXrqpiQ,z1T_oR5B3aYOtDpoFjJdtg,"So impressed! We ordered dinner to go, but at Steve's good suggestion, had a house margarita and a mocktail at the bar before we left. Hubs loved the...",5.0
bb_VNwJQLzao_3HSGx6B9g,fYkz68DiSqOt2WVtfBINnA,What a delightfully delicious new location for the Ambli group! They maintain their quality and innovation as a benchmark to hospitality. We started with...,5.0
bb_VNwJQLzao_3HSGx6B9g,kdiboI6cgEAGai_4iss92A,I'm so glad we tried this place for my birthday! It is a must try!! Our table was a little big (6) so we all decided to try the food tasting menu and it did...,5.0
bb_VNwJQLzao_3HSGx6B9g,SsQxHEhGsAg5kTy_D2-xeQ,"What a badass joint! Family owned and operated, supports veterans, along with great food choices! Since I'm being good conscious right now I opted for green...",5.0
EbWF_4FyGbwhpOwK_Z-hrw,btP0rjH-UTTlv_XOx4ro2g,We love this place! My coworker and I always have such good service. We come for happy hour on Monday's. Sami the hostess is always so kind. Tonight we were...,5.0
EbWF_4FyGbwhpOwK_Z-hrw,Xzc9bFtWpp2xKKXibvZSug,They have great drinks and super burgers.  It's nice that they have a large patio as I feel better outside during Covid,5.0
EbWF_4FyGbwhpOwK_Z-hrw,4vBadc-sgi1aUw8C6nCrDg,"OMG, I may have found the best BBQ in Denver, CO! 

Before I get into food and service, this restaurant had sanitizer, masks ($1if you do not have one), and...",5.0
ujWroUNoe3Ci-8ZQ8ffMGw,j6hT8dBm7wcS-FgE24jhxQ,"I rarely write reviews because I eat out a lot and yeah most places are ""meets expectations"". But holy smokes Batman! This place is amazing! I initially was...",5.0
ujWroUNoe3Ci-8ZQ8ffMGw,K0N8zgSZ4CZz_qfuKrK9tw,We liked it. We ordered and were told it would be ready for pick up in 15 minutes. It's delicious and tasted fresh.,5.0
ujWroUNoe3Ci-8ZQ8ffMGw,mO4VM-AL1d4Pu0fqw2pKsw,Cool Chicago-themed bar and restaurant. The renovations they performed during closure allow them to handle a large number of customers while keeping the...,4.0
nNz-vnyv0eSQRbQO1kqcNw,BIdfz5sJl1YEn9AF5fsyhQ,"Really fun place.  Live music.  And during this Covid era, they are definitely following guidelines.  Constantly cleaning the bar and all table tops. Enjoy!",4.0
nNz-vnyv0eSQRbQO1kqcNw,_2PzzEAUaIiYXI_3qOzKJA,This is the ONLY place to watch sports in the area! We stumbled upon this gem while visiting from our of town and trying to watch football and couldn't be...,5.0
nNz-vnyv0eSQRbQO1kqcNw,0FYmeoLHicshJpf1tXAiuQ,"We love FOTM so much. Every single thing we have ever ordered has been delicious. They are known for their wings, but there is something for everyone here,...",5.0
iQZvqX2pFr3Xkc06P3vuKw,cKfW2jbmwX_NfYlXi-uXEA,"Decent wings, loved their sauce selection. My favorite was the buffalo bleu sauce. Tangy, a little spicy and perfect for the bleu cheese lover! I also...",4.0
iQZvqX2pFr3Xkc06P3vuKw,1Qi-FNQqAi1TfAYtFrLw2w,"I love FOTM. I have been to this location once prior to quarantine and once afterward. It's a big space, and ordering is more comfortable than the other...",4.0
iQZvqX2pFr3Xkc06P3vuKw,ny6bAWshoEnQvqCONhuVKw,"First of all, this is in the Embassy Suites Hotel.  It's the hotel bar/dining area.  Not that this should deter you, however it does speak to the...",3.0
ZbpmuK-q2g3cbDo6kzxMcA,POR24PtVBHW0j9gBQGNZsw,The customer service was awful and the menu that you see in the pictures here in Yelp are not the real ones. I was so disappointed because I saw something...,2.0
ZbpmuK-q2g3cbDo6kzxMcA,15IERXEes-gj-tWhC8WDcQ,This place gets crazy during a happy hour when compounded by a snow storm but Delores and Michelle took care of EVERYONE. Food went on a 2 hour wait because...,5.0
ZbpmuK-q2g3cbDo6kzxMcA,0t1VeeGXmPcLWzdHJ1XPHQ,Brunched here last weekend after a recommendation from a friend. We were seated immediately in the bar area and I felt comfortable with social distancing...,4.0
a7vSnu_NsYeX6ygW9nhtug,OkMKmTIW4rBn1P6-1Wz4xg,"Have always had wonderful experiences at Murphy's, whether chatting with the bartender over a glass of wine or sitting outside on their delightful lawn. The...",5.0
a7vSnu_NsYeX6ygW9nhtug,_r00qOBKFiZVCqDFVSO2mA,"So thankful for Murphy's Tap House.  They came through with delicious St. Patty's Day food - despite the mandated COVID closure.  With curb side service,...",5.0
a7vSnu_NsYeX6ygW9nhtug,n4YfX1vNfy0RQyg0u_-XOA,Solid spot if you are in the area! I came here for brunch on a Saturday and was surprised to get outdoor seating immediately. The patio was bright and...,5.0
sMvSbXAU937huAF9Pt1viw,MtlnW_7NmSxCqfsAXkjAvw,"Met up with my good friend Beth who frequents this place so we knew it would be good. I will share that the menu has a lot of Mexican food, they are known...",5.0
sMvSbXAU937huAF9Pt1viw,Z1K6gP-2s7gELcxE3MkQmg,Don't go here. The food is so overpriced for what it is. And the servers will ask you to leave as soon as your check is closed. We closed out (our over...,1.0
sMvSbXAU937huAF9Pt1viw,OFXlqruLXadKD7ReCt_4Qg,"We were hoping to come play darts.  As of our visit on Oct 31 2019, there aren't any darts available here.  Plenty of pool tables!! Really great condition...",4.0
zJRBJ_Y0-bfADPh_o_G7Sg,nkR20V8a16mM0-sWjhbqrg,"Felt is a great place to hang out with friends or family or to enjoy a date night.  We arrived after 9p, just as leagues were wrapping up.  It's a typical...",3.0
zJRBJ_Y0-bfADPh_o_G7Sg,LHyfZHyY5WYCSBVmSr-Cdg,This is absolutely one of the nicest billiards hall I have ever been too. There are over 30 tables and they are all diamonds. The tables are is amazing...,5.0
zJRBJ_Y0-bfADPh_o_G7Sg,EoafRObGfi0-Ncch5Qg0fw,"A no brainer when i'm looking for a night cap, and don't want to deal with the madness of LoHi closer to downtown.

The bar seating is really cramped, with...",4.0
sI7S3aQTuAN49EuUEIJXrQ,xwfjJFYeQUp5KS0JzZDIgA,"Great little dive with cheap drinks, free live music and a pizza place next door. Perfect for a Saturday night of fun!",5.0
sI7S3aQTuAN49EuUEIJXrQ,g_BlP7HlB4TSOhByJKN_Hg,My favorite bar in the hood. Caton is the reason for my attendance! I bartend down the street and our entire company (2+ restaurants) come in after work to...,5.0
sI7S3aQTuAN49EuUEIJXrQ,j9G9dMNjNl2YznRKfFQ-uA,Great wings and awesome beer list. We love this place because the food is always amazing and service is attentive.,5.0
